,bodyId,instance,type,pre,post,downstream,upstream,size,status,statusLabel,cellBodyFiber,somaLocation,roiInfo,tosomaLocation,predictedNt,totalNtPredictions,mancSerial,mcnsSerial,locationType,group,location,birthtime,receptorType,celltypeTotalNtPredictions,posteriorCervicalRootPosition,synweight,mancGroup,consensusNt,celltypePredictedNtConfidence,mancBodyid,serialMotif,flywireId,anteriorCervicalRootPosition,assignedOlHex2,class,synonyms,exitNerve,flywireType,trumanHlVncOnly,matchingNotes,subclass,itoleeHl,supertype,fruDsx,celltypePredictedNt,hemibrainType,mancType,rootSide,superclass,dimorphism,assignedOlHex1,trumanHl,entryNerve,predictedNtConfidence,somaNeuromere,somaSide,hemibrainBodyId,inputRois,outputRois
276,519901,AOTU050_L,AOTU050,424,1075,2536,1075,563518332,Traced,Roughly traced,,"[61957, 17685, 35902]","{'AOTU(L)': {'post': 290, 'pre': 341, 'downstream': 2186, 'upstream': 290, 'synweight': 2476}, 'CentralBrain': {'post': 1075, 'pre': 424, 'downstream': 2536, 'upstream': 1075, 'synweight': 3611}, 'CentralBrain-unspecified': {'post': 9, 'pre': 1, 'downstream': 8, 'upstream': 9, 'synweight': 17}, 'GNG': {'post': 23, 'upstream': 23, 'synweight': 23}, 'IB': {'post': 27, 'pre': 19, 'downstream': 74, 'upstream': 27, 'synweight': 101}, 'IPS(L)': {'post': 102, 'pre': 7, 'downstream': 32, 'upstream': 102, 'synweight': 134}, 'PLP(L)': {'post': 106, 'pre': 8, 'downstream': 30, 'upstream': 106, 'synweight': 136}, 'SIP(L)': {'post': 5, 'pre': 4, 'downstream': 16, 'upstream': 5, 'synweight': 21}, 'SPS(L)': {'post': 279, 'pre': 24, 'downstream': 102, 'upstream': 279, 'synweight': 381}, 'SPS(R)': {'post': 140, 'pre': 19, 'downstream': 86, 'upstream': 140, 'synweight': 226}, 'WED(L)': {'post': 94, 'pre': 1, 'downstream': 2, 'upstream': 94, 'synweight': 96}}",,gaba,424,,,,15606.0,,,,4682,,3611,,gaba,0.770729660987854,,,,,,,,,AOTU050b,,,,DL1_ventral,12017,,gaba,AOTU050,,,cb_intrinsic,,,13B_tbd2,,0.769713282585144,CB,L,,"['AOTU(L)', 'CentralBrain', 'CentralBrain-unspecified', 'GNG', 'IB', 'IPS(L)', 'PLP(L)', 'SIP(L)', 'SPS(L)', 'SPS(R)', 'WED(L)']","['AOTU(L)', 'CentralBrain', 'CentralBrain-unspecified', 'IB', 'IPS(L)', 'PLP(L)', 'SIP(L)', 'SPS(L)', 'SPS(R)', 'WED(L)']"
277,519917,AOTU100m_L,AOTU100m,1728,4508,16677,4508,4122115868,Traced,Roughly traced,,"[58438, 19140, 34962]","{'AOTU(L)': {'post': 1284, 'pre': 2, 'downstream': 5, 'upstream': 1284, 'synweight': 1289}, 'AVLP(L)': {'post': 17, 'pre': 161, 'downstream': 1566, 'upstream': 17, 'synweight': 1583}, 'AVLP(R)': {'post': 36, 'pre': 346, 'downstream': 3323, 'upstream': 36, 'synweight': 3359}, 'CRE(L)': {'post': 130, 'downstream': 1, 'upstream': 130, 'synweight': 131}, 'CentralBrain': {'post': 4508, 'pre': 1728, 'downstream': 16677, 'upstream': 4508, 'synweight': 21185}, 'CentralBrain-unspecified': {'post': 288, 'pre': 45, 'downstream': 395, 'upstream': 288, 'synweight': 683}, 'EPA(L)': {'post': 358, 'pre': 303, 'downstream': 2849, 'upstream': 358, 'synweight': 3207}, 'EPA(R)': {'post': 17, 'pre': 142, 'downstream': 1414, 'upstream': 17, 'synweight': 1431}, 'GOR(L)': {'post': 15, 'pre': 61, 'downstream': 561, 'upstream': 15, 'synweight': 576}, 'GOR(R)': {'post': 1, 'pre': 21, 'downstream': 224, 'upstream': 1, 'synweight': 225}, 'IB': {'post': 24, 'upstream': 24, 'synweight': 24}, 'ICL(L)': {'post': 80, 'pre': 36, 'downstream': 337, 'upstream': 80, 'synweight': 417}, 'ICL(R)': {'post': 2, 'pre': 23, 'downstream': 242, 'upstream': 2, 'synweight': 244}, 'LAL(L)': {'post': 57, 'pre': 8, 'downstream': 81, 'upstream': 57, 'synweight': 138}, 'NO': {'post': 1, 'upstream': 1, 'synweight': 1}, 'PVLP(L)': {'post': 48, 'pre': 219, 'downstream': 2193, 'upstream': 48, 'synweight': 2241}, 'PVLP(R)': {'post': 41, 'pre': 302, 'downstream': 2972, 'upstream': 41, 'synweight': 3013}, 'SCL(L)': {'post': 20, 'upstream': 20, 'synweight': 20}, 'SIP(L)': {'post': 1237, 'pre': 7, 'downstream': 19, 'upstream': 1237, 'synweight': 1256}, 'SMP(L)': {'post': 743, 'pre': 9, 'downstream': 43, 'upstream': 743, 'synweight': 786}, 'SPS(L)': {'post': 30, 'upstream': 30, 'synweight': 30}, 'VES(L)': {'post': 53, 'pre': 12, 'downstream': 167, 'upstream': 53, 'synweight': 220}, 'VES(R)': {'post': 2, 'pre': 27, 'downstream': 253, 'upstream': 2, 'synweight': 255}, 'WED(R)': {'pre': 4, 'downstream': 32, 'synweight': 32}, ""a'L(L)"": {'post': 6, 'upstream': 6, 'synweight': 6}, 'aL(L)': {'post': 7, 'upstream': 7, 'synweight': 7}, 'gL(L)': {'post': 11, 'upstream': 11, 'synweight': 11}}",,acetylcholine,1728,,,,10774.0,,,,3592,,21185,,acetylcholine,0.6310944557189941,,,,,,,,,,,,,SMPpv2_ventral,10774,,acetylcholine,,,,cb_intrinsic,male-specific,,17A_tbd1,,0.6673604249954224,CB,L,,"['AOTU(L)', 'AVLP(L)', 'AVLP(R)', 'CRE(L)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(L)', 'EPA(R)', 'GOR(L)', 'GOR(R)', 'IB', 'ICL(L)', 'ICL(R)', 'LAL(L)', 'NO', 'PVLP(L)', 'PVLP(R)', 'SCL(L)', 'SIP(L)', 'SMP(L)', 'SPS(L)', 'VES(L)', 'VES(R)', ""a'L(L)"", 'aL(L)', 'gL(L)']","['AOTU(L)', 'AVLP(L)', 'AVLP(R)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(L)', 'EPA(R)', 'GOR(L)', 'GOR(R)', 'ICL(L)', 'ICL(R)', 'LAL(L)', 'PVLP(L)', 'PVLP(R)', 'SIP(L)', 'SMP(L)', 'VES(L)', 'VES(R)', 'WED(R)']"
278,519926,AOTU025_R,AOTU025,984,12366,8015,12366,1695871973,Traced,Roughly traced,,"[32928, 20706, 14882]","{'AOTU(R)': {'post': 11595, 'pre': 47, 'downstream': 252, 'upstream': 11595, 'synweight': 11847}, 'CentralBrain': {'post': 12366, 'pre': 984, 'downstream': 8015, 'upstream': 12366, 'synweight': 20381}, 'CentralBrain-unspecified': {'post': 15, 'pre': 5, 'downstream': 13, 'upstream': 15, 'synweight': 28}, 'EPA(R)': {'post': 45, 'pre': 55, 'downstream': 471, 'upstream': 45, 'synweight': 516}, 'LAL(R)': {'post': 307, 'pre': 555, 'downstream': 4636, 'upstream': 307, 'synweight': 4943}, 'SIP(R)': {'post': 280, 'pre': 15, 'downstream': 101, 'upstream': 280, 'synweight': 381}, 'SPS(R)': {'post': 17, 'pre': 80, 'downstream': 651, 'upstream': 17, 'synweight': 668}, 'VES(R)': {'post': 88, 'pre': 226, 'downstream': 1881, 'upstream': 88, 'synweight': 1969}, 'aL(R)': {'post': 19, 'pre': 1, 'downstream': 10, 'upstream': 19, 'synweight': 29}}",,acetylcholine,984,,,,516361.0,,,,1957,,20381,,acetylcholine,0.5813784003257751,,,,,,,,,AOTU025,,,,AOTUv3_dorsal,10636,,acetylcholine,AOTU025,,,cb_intrinsic,,,,,0.5553181767463684,,R,,"['AOTU(R)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(R)', 'LAL(R)', 'SIP(R)', 'SPS(R)', 'VES(R)', 'aL(R)']","['AOTU(R)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(R)', 'LAL(R)', 'SIP(R)', 'SPS(R)', 'VES(R)', 'aL(R)']"
279,520080,AOTU011_L,AOTU011,378,1444,2084,1444,515385725,Traced,Roughly traced,,"[70422, 16554, 18890]","{'AOTU(L)': {'post': 291, 'pre': 270, 'downstream': 1524, 'upstream': 291, 'synweight': 1815}, 'ATL(L)': {'post': 15, 'upstream': 15, 'synweight': 15}, 'CRE(L)': {'pre': 3, 'downstream': 10, 'synweight': 10}, 'CentralBrain': {'post': 1444, 'pre': 378, 'downstream': 2084, 'upstream': 1444, 'synweight': 3528}, 'CentralBrain-unspecified': {'post': 183, 'pre': 14, 'downstream': 72, 'upstream': 183, 'synweight': 255}, 'SCL(L)': {'post': 1, 'upstream': 1, 'synweight': 1}, 'SIP(L)': {'post': 564, 'pre': 86, 'downstream': 448, 'upstream': 564, 'synweight': 1012}, 'SMP(L)': {'post': 390, 'pre': 5, 'downstream': 30, 'upstream': 390, 'synweight': 420}}",,unclear,378,,,,26826.0,,,,1461,,3528,,serotonin,0.37632161378860474,,,,,,,,,AOTU011,,,,putative_primary,,,serotonin,AOTU011,,,cb_intrinsic,,,,,0.39828160405158997,,L,,"['AOTU(L)', 'ATL(L)', 'CentralBrain', 'CentralBrain-unspecified', 'SCL(L)', 'SIP(L)', 'SMP(L)']","['AOTU(L)', 'CRE(L)', 'CentralBrain', 'CentralBrain-unspecified', 'SIP(L)', 'SMP(L)']"
280,520903,AOTU002_b_L,AOTU002_b,462,2073,3950,2073,733185339,Traced,Roughly traced,,"[67928, 17165, 16618]","{'AOTU(L)': {'post': 1879, 'pre': 4, 'downstream': 7, 'upstream': 1879, 'synweight': 1886}, 'CentralBrain': {'post': 2073, 'pre': 462, 'downstream': 3950, 'upstream': 2073, 'synweight': 6023}, 'CentralBrain-unspecified': {'post': 23, 'pre': 19, 'downstream': 138, 'upstream': 23, 'synweight': 161}, 'EPA(R)': {'post': 6, 'pre': 28, 'downstream': 256, 'upstream': 6, 'synweight': 262}, 'LAL(R)': {'post': 66, 'pre': 139, 'downstream': 1166, 'upstream': 66, 'synweight': 1232}, 'PLP(R)': {'pre': 12, 'downstream': 115, 'synweight': 115}, 'SIP(L)': {'post': 18, 'upstream': 18, 'synweight': 18}, 'SPS(R)': {'post': 32, 'pre': 112, 'downstream': 937, 'upstream': 32, 'synweight': 969}, 'VES(R)': {'post': 49, 'pre': 148, 'downstream': 1331, 'upstream': 49, 'synweight': 1380}}",,acetylcholine,462,,,,27730.0,,,,2532,,6023,,acetylcholine,0.6554343700408936,,,,,,,Cachero 2010: aSP-j; Yu 2010: aSP12,,CB1080,,,,AOTUv4_dorsal,17953,fru_low,acetylcholine,AOTU002_b,,,cb_intrinsic,,,,,0.5763730406761169,,L,,"['AOTU(L)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(R)', 'LAL(R)', 'SIP(L)', 'SPS(R)', 'VES(R)']","['AOTU(L)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(R)', 'LAL(R)', 'PLP(R)', 'SPS(R)', 'VES(R)']"
281,520905,AOTU008_L,AOTU008,367,2724,3198,2724,809723020,Traced,Roughly traced,,"[65075, 17778, 15517]","{'AOTU(L)': {'post': 2597, 'pre': 4, 'downstream': 34, 'upstream': 2597, 'synweight': 2631}, 'AOTU(R)': {'pre': 13, 'downstream': 105, 'synweight': 105}, 'CentralBrain': {'post': 2724, 'pre': 367, 'downstream': 3198, 'upstream': 2724, 'synweight': 5922}, 'CentralBrain-unspecified': {'post': 35, 'pre': 85, 'downstream': 707, 'upstream': 35, 'synweight': 742}, 'IB': {'downstream': 10, 'synweight': 10}, 'ICL(L)': {'downstream': 5, 'synweight': 5}, 'ICL(R)': {'post': 3, 'pre': 49, 'downstream': 466, 'upstream': 3, 'synweight': 469}, 'LAL(R)': {'downstream': 9, 'synweight': 9}, 'SCL(L)': {'post': 1, 'pre': 3, 'downstream': 17, 'upstream': 1, 'synweight': 18}, 'SCL(R)': {'pre': 4, 'downstream': 26, 'synweight': 26}, 'SIP(L)': {'post': 64, 'pre': 93, 'downstream': 787, 'upstream': 64, 'synweight': 851}, 'SIP(R)': {'post': 24, 'pre': 115, 'downstream': 1024, 'upstream': 24, 'synweight': 1048}, 'SMP(R)': {'pre': 1, 'downstream': 8, 'synweight': 8}}",,acetylcholine,367,,,,14751.0,,,,8563,,5922,,acetylcholine,0.5904103517532349,,,,,,,Cachero 2010: aSP-i; Yu 2010: aSP11; Kimura 2008: AL5a,,AOTU008,,ventrally projecting axonal arbors mcns,,AOTUv3_dorsal,14751,fru_high,acetylcholine,AOTU008,,,cb_intrinsic,sexually dimorphic,,,,0.6062803268432617,,L,,"['AOTU(L)', 'CentralBrain', 'CentralBrain-unspecified', 'ICL(R)', 'SCL(L)', 'SIP(L)', 'SIP(R)']","['AOTU(L)', 'AOTU(R)', 'CentralBrain', 'CentralBrain-unspecified', 'ICL(R)', 'SCL(L)', 'SCL(R)', 'SIP(L)', 'SIP(R)', 'SMP(R)']"
282,521022,AOTU043_L,AOTU043,369,863,2997,863,513319287,Traced,Roughly traced,,"[68177, 8224, 29081]","{'AMMC(L)': {'post': 2, 'pre': 1, 'downstream': 5, 'upstream': 2, 'synweight': 7}, 'AOTU(L)': {'post': 72, 'pre': 115, 'downstream': 936, 'upstream': 72, 'synweight': 1008}, 'CentralBrain': {'post': 863, 'pre': 369, 'downstream': 2997, 'upstream': 863, 'synweight': 3860}, 'CentralBrain-unspecified': {'post': 13, 'pre': 18, 'downstream': 158, 'upstream': 13, 'synweight': 171}, 'GNG': {'post': 6, 'pre': 2, 'downstream': 10, 'upstream': 6, 'synweight': 16}, 'LH(L)': {'post': 9, 'upstream': 9, 'synweight': 9}, 'PLP(L)': {'post': 245, 'pre': 44, 'downstream': 348, 'upstream': 245, 'synweight': 593}, 'SAD': {'post': 3, 'upstream': 3, 'synweight': 3}, 'SIP(L)': {'post': 14, 'pre': 52, 'downstream': 497, 'upstream': 14, 'synweight': 511}, 'WED(L)': {'post': 492, 'pre': 118, 'downstream': 908, 'upstream': 492, 'synweight': 1400}, ""a'L(L)"": {'post': 7, 'pre': 9, 'downstream': 56, 'upstream': 7, 'synweight': 63}, 'aL(L)': {'pre': 10, 'downstream': 79, 'synweight': 79}}",,acetylcholine,369,,,,20747.0,,,,1186,,3860,,acetylcholine,0.747316300868988,,,,,,,,,"CB2283,CB2848",,,,VLPd&p1_posterior,20747,,acetylcholine,AOTU043,,,cb_intrinsic,,,,,0.7525689005851746,,L,,"['AMMC(L)', 'AOTU(L)', 'CentralBrain', 'CentralBrain-unspecified', 'GNG', 'LH(L)', 'PLP(L)', 'SAD', 'SIP(L)', 'WED(L)', ""a'L(L)""]","['AMMC(L)', 'AOTU(L)', 'CentralBrain', 'CentralBrain-unspecified', 'GNG', 'PLP(L)', 'SIP(L)', 'WED(L)', ""a'L(L)"", 'aL(L)']"
283,521220,AOTU053_L,AOTU053,194,847,1033,847,373182953,Traced,Roughly traced,,"[63222, 16286, 35324]","{'AOTU(L)': {'post': 197, 'pre': 108, 'downstream': 596, 'upstream': 197, 'synweight': 793}, 'CentralBrain': {'post': 847, 'pre': 194, 'downstream': 1033, 'upstream': 847, 'synweight': 1880}, 'CentralBrain-unspecified': {'post': 13, 'pre': 4, 'downstream': 26, 'upstream': 13, 'synweight': 39}, 'GNG': {'post': 4, 'upstream': 4, 'synweight': 4}, 'IB': {'post': 10, 'pre': 3, 'downstream': 14, 'upstream': 10, 'synweight': 24}, 'IPS(L)': {'post': 63, 'pre': 3, 'downstream': 13, 'upstream': 63, 'synweight': 76}, 'PLP(L)': {'post': 232, 'pre': 21, 'downstream': 75, 'upstream': 232, 'synweight': 307}, 'SIP(L)': {'post': 13, 'pre': 16, 'downstream': 95, 'upstream': 13, 'synweight': 108}, 'SLP(L)': {'post': 2, 'downstream': 1, 'upstream': 2, 'synweight': 3}, 'SPS(L)': {'post': 271, 'pre': 39, 'downstream': 213, 'upstream': 271, 'synweight': 484}, 'VES(L)': {'post': 9, 'upstream': 9, 'synweight': 9}, 'WED(L)': {'post': 33, 'upstream': 33, 'synweight': 33}}",,gaba,194,,,,37919.0,,,,544,,1880,,gaba,0.7127368450164795,,,,,,,,,AOTU053,,,,DL1_ventral,12017,,gaba,AOTU053,,,cb_intrinsic,,,13B_tbd2,,0.6893738508224487,CB,L,,"['AOTU(L)', 'CentralBrain', 'CentralBrain-unspecified', 'GNG', 'IB', 'IPS(L)', 'PLP(L)', 'SIP(L)', 'SLP(L)', 'SPS(L)', 'VES(L)', 'WED(L)']","['AOTU(L)', 'CentralBrain', 'CentralBrain-unspecified', 'IB', 'IPS(L)', 'PLP(L)', 'SIP(L)', 'SPS(L)']"
284,521594,AOTU050_R,AOTU050,330,1136,1911,1136,678300398,Traced,Roughly traced,,"[34732, 18880, 37034]","{'AOTU(R)': {'post': 482, 'pre': 216, 'downstream': 1305, 'upstream': 482, 'synweight': 1787}, 'CentralBrain': {'post': 1136, 'pre': 330, 'downstream': 1911, 'upstream': 1136, 'synweight': 3047}, 'CentralBrain-unspecified': {'post': 8, 'upstream': 8, 'synweight': 8}, 'GNG': {'post': 3, 'upstream': 3, 'synweight': 3}, 'IB': {'post': 56, 'pre': 12, 'downstream': 62, 'upstream': 56, 'synweight': 118}, 'IPS(L)': {'post': 1, 'upstream': 1, 'synweight': 1}, 'IPS(R)': {'post': 83, 'pre': 12, 'downstream': 51, 'upstream': 83, 'synweight': 134}, 'PLP(R)': {'post': 219, 'pre': 29, 'downstream': 156, 'upstream': 219, 'synweight': 375}, 'PVLP(R)': {'post': 1, 'upstream': 1, 'synweight': 1}, 'SIP(R)': {'post': 3, 'upstream': 3, 'synweight': 3}, 'SPS(L)': {'post': 41, 'upstream': 41, 'synweight': 41}, 'SPS(R)': {'post': 171, 'pre': 61, 'downstream': 337, 'upstream': 171, 'synweight': 508}, 'WED(R)': {'post': 68, 'upstream': 68, 'synweight': 68}}",,gaba,330,,,,15606.0,,,,4682,,3047,,gaba,0.770729660987854,,,,,,,,,AOTU050a,,,,DL1_ventral,12017,,gaba,AOTU050,,,cb_intrinsic,,,13B_tbd2,,0.7446082234382629,CB,R,,"['AOTU(R)', 'CentralBrain', 'CentralBrain-unspecified', 'GNG', 'IB', 'IPS(L)', 'IPS(R)', 'PLP(R)', 'PVLP(R)', 'SIP(R)', 'SPS(L)', 'SPS(R)', 'WED(R)']","['AOTU(R)', 'CentralBrain', 'IB', 'IPS(R)', 'PLP(R)', 'SPS(R)']"
285,521650,AOTU033_L,AOTU033,1530,7355,13263,7355,2779314317,Traced,Roughly traced,,"[71548, 19503, 22266]","{'AOTU(L)': {'post': 275, 'pre': 679, 'downstream': 6437, 'upstream': 275, 'synweight': 6712}, 'ATL(L)': {'post': 32, 'pre': 1, 'downstream': 4, 'upstream': 32, 'synweight': 36}, 'AVLP(L)': {'post': 9, 'upstream': 9, 'synweight': 9}, 'CAN(L)': {'post': 4, 'upstream': 4, 'synweight': 4}, 'CRE(L)': {'post': 64, 'upstream': 64, 'synweight': 64}, 'CentralBrain': {'post': 7355, 'pre': 1530, 'downstream': 13263, 'upstream': 7355, 'synweight': 20618}, 'CentralBrain-unspecified': {'post': 173, 'pre': 22, 'downstream': 167, 'upstream': 173, 'synweight': 340}, 'EPA(L)': {'post': 434, 'pre': 69, 'downstream': 552, 'upstream': 434, 'synweight': 986}, 'GOR(L)': {'post': 86, 'pre': 11, 'downstream': 75, 'upstream': 86, 'synweight': 161}, 'IB': {'post': 112, 'pre': 7, 'downstream': 47, 'upstream': 112, 'synweight': 159}, 'ICL(L)': {'post': 56, 'pre': 7, 'downstream': 56, 'upstream': 56, 'synweight': 112}, 'LAL(L)': {'post': 2188, 'pre': 158, 'downstream': 1134, 'upstream': 2188, 'synweight': 3322}, 'PLP(L)': {'post': 963, 'pre': 103, 'downstream': 783, 'upstream': 963, 'synweight': 1746}, 'PVLP(L)': {'post': 40, 'pre': 2, 'downstream': 19, 'upstream': 40, 'synweight': 59}, 'SIP(L)': {'post': 131, 'pre': 209, 'downstream': 1993, 'upstream': 131, 'synweight': 2124}, 'SLP(L)': {'post': 3, 'pre': 1, 'downstream': 4, 'upstream': 3, 'synweight': 7}, 'SMP(L)': {'post': 36, 'upstream': 36, 'synweight': 36}, 'SPS(L)': {'post': 1577, 'pre': 147, 'downstream': 1151, 'upstream': 1577, 'synweight': 2728}, 'SPS(R)': {'post': 14, 'pre': 3, 'downstream': 22, 'upstream': 14, 'synweight': 36}, 'VES(L)': {'post': 1117, 'pre': 111, 'downstream': 819, 'upstream': 1117, 'synweight': 1936}, 'WED(L)': {'post': 41, 'upstream': 41, 'synweight': 41}}",,acetylcholine,1530,,,,11787.0,,early,,2993,,20618,,acetylcholine,0.6642893552780151,,,,,,,,,AOTU033,,,,putative_primary,,,acetylcholine,AOTU033,,,cb_intrinsic,,,,,0.6775006651878357,,L,,"['AOTU(L)', 'ATL(L)', 'AVLP(L)', 'CAN(L)', 'CRE(L)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(L)', 'GOR(L)', 'IB', 'ICL(L)', 'LAL(L)', 'PLP(L)', 'PVLP(L)', 'SIP(L)', 'SLP(L)', 'SMP(L)', 'SPS(L)', 'SPS(R)', 'VES(L)', 'WED(L)']","['AOTU(L)', 'ATL(L)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(L)', 'GOR(L)', 'IB', 'ICL(L)', 'LAL(L)', 'PLP(L)', 'PVLP(L)', 'SIP(L)', 'SLP(L)', 'SPS(L)', 'SPS(R)', 'VES(L)']"
286,523317,AOTU041_R,AOTU041,2199,20848,13380,20848,5536359919,Traced,Roughly traced,,"[33376, 23033, 15716]","{'AOTU(L)': {'post': 994, 'pre': 531, 'downstream': 3274, 'upstream': 994, 'synweight': 4268}, 'AOTU(R)': {'post': 16321, 'pre': 1319, 'downstream': 7941, 'upstream': 16321, 'synweight': 24262}, 'CRE(L)': {'post': 3, 'pre': 2, 'downstream': 20, 'upstream': 3, 'synweight': 23}, 'CRE(R)': {'post': 5, 'upstream': 5, 'synweight': 5}, 'CentralBrain': {'post': 20848, 'pre': 2199, 'downstream': 13380, 'upstream': 20848, 'synweight': 34228}, 'CentralBrain-unspecified': {'post': 612, 'pre': 66, 'downstream': 344, 'upstream': 612, 'synweight': 956}, 'EPA(R)': {'post': 127, 'pre': 16, 'downstream': 111, 'upstream': 127, 'synweight': 238}, 'ICL(R)': {'post': 77, 'pre': 7, 'downstream': 42, 'upstream': 77, 'synweight': 119}, 'LAL(R)': {'post': 742, 'pre': 55, 'downstream': 354, 'upstream': 742, 'synweight': 1096}, 'SIP(L)': {'post': 28, 'pre': 19, 'downstream': 106, 'upstream': 28, 'synweight': 134}, 'SIP(R)': {'post': 1778, 'pre': 160, 'downstream': 1033, 'upstream': 1778, 'synweight': 2811}, 'SLP(R)': {'post': 5, 'downstream': 3, 'upstream': 5, 'synweight': 8}, 'SMP(R)': {'post': 14, 'pre': 1, 'downstream': 4, 'upstream': 14, 'synweight': 18}, 'VES(R)': {'post': 142, 'pre': 23, 'downstream': 148, 'upstream': 142, 'synweight': 290}}",,gaba,2199,,,,10031.0,,early,,8928,,34228,,gaba,0.799860954284668,,,,,,,,,AOTU041,,,,putative_primary,,,gaba,AOTU041,,,cb_intrinsic,,,,,0.8125538229942322,,R,,"['AOTU(L)', 'AOTU(R)', 'CRE(L)', 'CRE(R)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(R)', 'ICL(R)', 'LAL(R)', 'SIP(L)', 'SIP(R)', 'SLP(R)', 'SMP(R)', 'VES(R)']","['AOTU(L)', 'AOTU(R)', 'CRE(L)', 'CentralBrain', 'CentralBrain-unspecified', 'EPA(R)', 'ICL(R)', 'LAL(R)', 'SIP(L)', 'SIP(R)', 'SMP(R)', 'VES(R)']"
287,524007,AOTU032_L,AOTU032,313,948,2300,948,430525838,Traced,Roughly traced,,"[66885, 25772, 15776]","{'AOTU(L)': {'post': 90, 'pre': 128, 'downstream': 924, 'upstream': 90, 'synweight': 1014}, 'AVLP(L)': {'post': 3, 'upstream': 3, 'synweight': 3}, 'CentralBrain': {'post': 948, 'pre': 313, 'downstream': 2300, 'upstream': 948, 'synweight': 3248}, 'CentralBrain-unspecified': {'post': 34, 'pre': 13, 'downstream': 96, 'upstream': 34, 'synweight': 130}, 'PLP(L)': {'post': 274, 'pre': 56, 'downstream': 431, 'upstream': 274, 'synweight': 705}, 'PVLP(L)': {'post': 46, 'pre': 15, 'downstream': 100, 'upstream': 46, 'synweight': 146}, 'SAD': {'post': 15, 'pre': 1, 'downstream': 7, 'upstream': 15, 'synweight': 22}, 'SIP(L)': {'post': 10, 'pre': 31, 'downstream': 222, 'upstream': 10, 'synweight': 232}, 'SPS(L)': {'post': 43, 'pre': 6, 'downstream': 32, 'upstream': 43, 'synweight': 75}, 'WED(L)': {'post': 433, 'pre': 63, 'downstream': 488, 'upstream': 433, 'synweight': 921}}",,acetylcholine,313,,,,31100.0,,,,1274,,3248,,acetylcholine,0.6975085735321045,,,,,,,,,CB3961,,,,LALa1_posterior,22164,,acetylcholine,AOTU032,,,cb_intrinsic,,,,,0.7155925035476685,,L,,"['AOTU(L)', 'AVLP(L)', 'CentralBrain', 'CentralBrain-unspecified', 'PLP(L)', 'PVLP(L)', 'SAD', 'SIP(L)', 'SPS(L)', 'WED(L)']","['AOTU(L)', 'CentralBrain', 'CentralBrain-unspecified', 'PLP(L)', 'PVLP(L)', 'SAD', 'SIP(L)', 'SPS(L)', 'WED(L)']"
288,524268,AOTU063_a_R,AOTU063_a,1157,8963,9794,8963,2664489828,Traced,Roughly traced,,"[33843, 8912, 31608]","{'AOTU(R)': {'post': 7568, 'pre': 79, 'downstream': 388, 'upstream': 7568, 'synweight': 7956}, 'ATL(R)': {'post': 2, 'pre': 10, 'downstream': 86, 'upstream': 2, 'synweight': 88}, 'CRE(R)': {'post': 42, 'upstream': 42, 'synweight': 42}, 'CentralBrain': {'post': 8963, 'pre': 1157, 'downstream': 9794, 'upstream': 8963, 'synweight': 18757}, 'CentralBrain-unspecified': {'post': 46, 'pre': 23, 'downstream': 204, 'upstream': 46, 'synweight': 250}, 'IB': {'post': 112, 'pre': 500, 'downstream': 4366, 'upstream': 112, 'synweight': 4478}, 'PLP(R)': {'post': 8, 'pre': 48, 'downstream': 394, 'upstream': 8, 'synweight': 402}, 'SCL(R)': {'post': 6, 'upstream': 6, 'synweight': 6}, 'SIP(R)': {'post': 995, 'pre': 41, 'downstream': 213, 'upstream': 995, 'synweight': 1208}, 'SLP(R)': {'post': 3, 'pre': 1, 'downstream': 6, 'upstream': 3, 'synweight': 9}, 'SMP(R)': {'post': 81, 'pre': 5, 'downstream': 32, 'upstream': 81, 'synweight': 113}, 'SPS(L)': {'post': 29, 'pre': 179, 'downstream': 1664, 'upstream': 29, 'synweight': 1693}, 'SPS(R)': {'post': 40, 'pre': 269, 'downstream': 2427, 'upstream': 40, 'synweight': 2467}, ""a'L(R)"": {'post': 12, 'upstream': 12, 'synweight': 12}, 'aL(R)': {'post': 19, 'pre': 2, 'downstream': 14, 'upstream': 19, 'synweight': 33}}",,unclear,1157,,,,11831.0,,,,2285,,18757,,glutamate,0.4111267924308777,,,,,,,,,AOTU063,,,,putative_primary,,,glutamate,AOTU063,,,cb_intrinsic,,,,,0.4160633385181427,,R,,"['AOTU(R)', 'ATL(R)', 'CRE(R)', 'CentralBrain', 'CentralBrain-unspecified', 'IB', 'PLP(R)', 'SCL(R)', 'SIP(R)', 'SLP(R)', 'SMP(R)', 'SPS(L)', 'SPS(R)', ""a'L(R)"", 'aL(R)']","['AOTU(R)', 'ATL(R)', 'CentralBrain', 'CentralBrain-unspecified', 'IB', 'PLP(R)', 'SIP(R)', 'SLP(R)', 'SMP(R)', 'SPS(L)', 'SPS(R)', 'aL(R)']"
